,tweet_id,timestamp,text,expanded_urls,rating,name,stage,retweet_count,favorite_count,jpg_url,img_num,prediction_level,prediction,confidence,breed
1422,780601303617732608,2016-09-27 02:53:48+00:00,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12.0,Hercules,,3269,11850,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,1,Saint_Bernard,0.995143,True
1423,780601303617732608,2016-09-27 02:53:48+00:00,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12.0,Hercules,,3269,11850,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,2,Cardigan,0.00304359,True
1424,780601303617732608,2016-09-27 02:53:48+00:00,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12.0,Hercules,,3269,11850,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,3,English_springer,0.00104955,True
1425,780543529827336192,2016-09-26 23:04:13+00:00,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12.0,,,1698,6166,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,1,golden_retriever,0.628312,True
1426,780543529827336192,2016-09-26 23:04:13+00:00,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12.0,,,1698,6166,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,2,Labrador_retriever,0.317365,True
1427,780543529827336192,2016-09-26 23:04:13+00:00,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12.0,,,1698,6166,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,3,Tibetan_mastiff,0.0122601,True
1428,780459368902959104,2016-09-26 17:29:48+00:00,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11.0,Bear,,1045,5181,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,1,Great_Dane,0.3824909999999999,True
1429,780459368902959104,2016-09-26 17:29:48+00:00,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11.0,Bear,,1045,5181,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,2,German_shepherd,0.312026,True
1430,780459368902959104,2016-09-26 17:29:48+00:00,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",https://twitter.com/dog_rates/status/780459368902959104/photo/1,11.0,Bear,,1045,5181,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,3,bull_mastiff,0.0332719,True
1431,780192070812196864,2016-09-25 23:47:39+00:00,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,,,2180,8522,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,1,vizsla,0.144012,True
1432,780192070812196864,2016-09-25 23:47:39+00:00,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,,,2180,8522,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,2,mongoose,0.0914736,False
1433,780192070812196864,2016-09-25 23:47:39+00:00,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,,,2180,8522,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,3,hatchet,0.0735447,False
1434,779834332596887552,2016-09-25 00:06:08+00:00,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11.0,Scout,,6811,18463,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,1,golden_retriever,0.99383,True
1435,779834332596887552,2016-09-25 00:06:08+00:00,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11.0,Scout,,6811,18463,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,2,cocker_spaniel,0.00314271,True
1436,779834332596887552,2016-09-25 00:06:08+00:00,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11.0,Scout,,6811,18463,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,3,Great_Pyrenees,0.000917414,True
1437,779056095788752897,2016-09-22 20:33:42+00:00,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13.0,,,4387,14433,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,1,Chihuahua,0.721188,True
1438,779056095788752897,2016-09-22 20:33:42+00:00,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13.0,,,4387,14433,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,2,toy_terrier,0.112943,True
1439,779056095788752897,2016-09-22 20:33:42+00:00,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13.0,,,4387,14433,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,3,kelpie,0.0533644999999999,True
1440,778990705243029504,2016-09-22 16:13:51+00:00,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11.0,Jay,,6967,19508,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,1,cocker_spaniel,0.7153510000000001,True
1441,778990705243029504,2016-09-22 16:13:51+00:00,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11.0,Jay,,6967,19508,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,2,Labrador_retriever,0.207056,True
1442,778990705243029504,2016-09-22 16:13:51+00:00,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11.0,Jay,,6967,19508,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,3,Chihuahua,0.0285194,True
1443,778748913645780993,2016-09-22 00:13:04+00:00,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",https://twitter.com/dog_rates/status/778748913645780993/photo/1,11.0,Mya,,1266,6711,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,1,Staffordshire_bullterrier,0.351434,True
1444,778748913645780993,2016-09-22 00:13:04+00:00,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",https://twitter.com/dog_rates/status/778748913645780993/photo/1,11.0,Mya,,1266,6711,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,2,boxer,0.201478,True
1445,778748913645780993,2016-09-22 00:13:04+00:00,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",https://twitter.com/dog_rates/status/778748913645780993/photo/1,11.0,Mya,,1266,6711,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,3,American_Staffordshire_terrier,0.142838,True
1446,778650543019483137,2016-09-21 17:42:10+00:00,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l","https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",10.0,Strider,,1449,5626,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,1,German_shepherd,0.515699,True
1447,778650543019483137,2016-09-21 17:42:10+00:00,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l","https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",10.0,Strider,,1449,5626,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,2,malinois,0.300292,True
1448,778650543019483137,2016-09-21 17:42:10+00:00,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l","https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",10.0,Strider,,1449,5626,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,3,kelpie,0.0870223,True
1449,778624900596654080,2016-09-21 16:00:17+00:00,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11.0,Penny,,983,4505,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,1,Airedale,0.786089,True
1450,778624900596654080,2016-09-21 16:00:17+00:00,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11.0,Penny,,983,4505,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,2,Irish_terrier,0.121488,True
1451,778624900596654080,2016-09-21 16:00:17+00:00,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11.0,Penny,,983,4505,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,3,Lakeland_terrier,0.0146031,True
1452,778408200802557953,2016-09-21 01:39:11+00:00,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14.0,,,4181,13327,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,1,Pembroke,0.8483620000000001,True
1453,778408200802557953,2016-09-21 01:39:11+00:00,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14.0,,,4181,13327,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,2,Cardigan,0.108124,True
1454,778408200802557953,2016-09-21 01:39:11+00:00,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14.0,,,4181,13327,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,3,beagle,0.0119417,True
1455,778383385161035776,2016-09-21 00:00:35+00:00,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,Nala,,1065,5691,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,1,collie,0.3452659999999999,True
1456,778383385161035776,2016-09-21 00:00:35+00:00,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,Nala,,1065,5691,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,2,borzoi,0.312823,True
1457,778383385161035776,2016-09-21 00:00:35+00:00,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,Nala,,1065,5691,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,3,Border_collie,0.213011,True
1458,778286810187399168,2016-09-20 17:36:50+00:00,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",11.0,Stanley,,3200,10135,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,1,Boston_bull,0.3220699999999999,True
1459,778286810187399168,2016-09-20 17:36:50+00:00,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",11.0,Stanley,,3200,10135,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,2,pug,0.229903,True
1460,778286810187399168,2016-09-20 17:36:50+00:00,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",11.0,Stanley,,3200,10135,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,3,muzzle,0.10142,False
1461,778039087836069888,2016-09-20 01:12:28+00:00,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",12.0,,pupper,2564,8295,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,1,German_shepherd,0.717776,True
1462,778039087836069888,2016-09-20 01:12:28+00:00,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",12.0,,pupper,2564,8295,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,2,malinois,0.111175,True
1463,778039087836069888,2016-09-20 01:12:28+00:00,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",12.0,,pupper,2564,8295,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,3,Norwegian_elkhound,0.0588024,True
1464,778027034220126208,2016-09-20 00:24:34+00:00,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://twitter.com/dog_rates/status/778027034220126208/photo/1,11.27,Sophie,pupper,1557,6400,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,1,clumber,0.946718,True
1465,778027034220126208,2016-09-20 00:24:34+00:00,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://twitter.com/dog_rates/status/778027034220126208/photo/1,11.27,Sophie,pupper,1557,6400,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,2,cocker_spaniel,0.0159499,True
1466,778027034220126208,2016-09-20 00:24:34+00:00,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,https://twitter.com/dog_rates/status/778027034220126208/photo/1,11.27,Sophie,pupper,1557,6400,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,3,Lhasa,0.00651911,True
1467,777885040357281792,2016-09-19 15:00:20+00:00,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",3.0,Wesley,,1581,6218,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,1,Afghan_hound,0.123529,True
1468,777885040357281792,2016-09-19 15:00:20+00:00,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",3.0,Wesley,,1581,6218,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,2,basset,0.119682,True
1469,777885040357281792,2016-09-19 15:00:20+00:00,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",3.0,Wesley,,1581,6218,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,3,Siberian_husky,0.1087089999999999,True
1470,777684233540206592,2016-09-19 01:42:24+00:00,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,,,2841,10976,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,1,cocker_spaniel,0.253442,True
1471,777684233540206592,2016-09-19 01:42:24+00:00,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,,,2841,10976,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,2,golden_retriever,0.16285,True
1472,777684233540206592,2016-09-19 01:42:24+00:00,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,,,2841,10976,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,3,otterhound,0.110921,True
1473,777621514455814149,2016-09-18 21:33:11+00:00,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12.0,Derek,,2439,8529,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,1,chow,0.999823,True
1474,777621514455814149,2016-09-18 21:33:11+00:00,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12.0,Derek,,2439,8529,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,2,Norwich_terrier,5.644850000000001e-05,True
1475,777621514455814149,2016-09-18 21:33:11+00:00,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12.0,Derek,,2439,8529,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,3,Pomeranian,2.76806e-05,True
1476,777189768882946048,2016-09-17 16:57:35+00:00,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",12.0,Jeffrey,,4186,13909,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,1,Chihuahua,0.988412,True
1477,777189768882946048,2016-09-17 16:57:35+00:00,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",12.0,Jeffrey,,4186,13909,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,2,Mexican_hairless,0.00417722,True
1478,777189768882946048,2016-09-17 16:57:35+00:00,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",12.0,Jeffrey,,4186,13909,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,3,hog,0.00150658,False
1479,776813020089548800,2016-09-16 16:00:31+00:00,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",12.0,Solomon,,1170,4774,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,1,toy_poodle,0.51661,True
1480,776813020089548800,2016-09-16 16:00:31+00:00,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",12.0,Solomon,,1170,4774,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,2,miniature_poodle,0.255033,True
1481,776813020089548800,2016-09-16 16:00:31+00:00,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",12.0,Solomon,,1170,4774,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,3,standard_poodle,0.168989,True
1482,776477788987613185,2016-09-15 17:48:25+00:00,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",11.0,Huck,pupper,2681,8600,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,1,Labrador_retriever,0.8848389999999999,True
1483,776477788987613185,2016-09-15 17:48:25+00:00,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",11.0,Huck,pupper,2681,8600,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,2,Chesapeake_Bay_retriever,0.0575650999999999,True
1484,776477788987613185,2016-09-15 17:48:25+00:00,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",11.0,Huck,pupper,2681,8600,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,3,paintbrush,0.00576608,False
1485,776218204058357768,2016-09-15 00:36:55+00:00,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13.0,,floofer,15345,29146,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,1,Samoyed,0.940326,True
1486,776218204058357768,2016-09-15 00:36:55+00:00,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13.0,,floofer,15345,29146,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,2,Pomeranian,0.0555271999999999,True
1487,776218204058357768,2016-09-15 00:36:55+00:00,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13.0,,floofer,15345,29146,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,3,keeshond,0.00222635,True
1488,776201521193218049,2016-09-14 23:30:38+00:00,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,https://twitter.com/dog_rates/status/776201521193218049/photo/1,10.0,O,,2443,9352,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,1,Rottweiler,0.502228,True
